Year,Month,Month Code,District Code,District,Total SNAP Households,Total SNAP Persons,Total SNAP Benefits,Temporary Assistance SNAP Households,Temporary Assistance SNAP Persons,Temporary Assistance SNAP Benefits,Non-Temporary Assistance SNAP Households,Non-Temporary Assistance SNAP Persons,Non-Temporary Assistance SNAP Benefits
2013,March,3,29,Niagara,"17,078","31,488","$4,254,347","5,647","8,259","$1,342,124","11,431","23,229","$2,912,223"
2013,March,3,30,Oneida,"20,298","41,555","$5,433,622","7,049","11,758","$1,819,723","13,249","29,797","$3,613,899"
2013,March,3,31,Onondaga,"38,014","74,936","$9,949,747","11,917","19,052","$2,977,508","26,097","55,884","$6,972,239"
2013,March,3,32,Ontario,"5,629","10,439","$1,361,115","1,556","2,086","$350,575","4,073","8,353","$1,010,540"
2013,March,3,33,Orange,"19,812","46,469","$6,545,197","5,944","9,327","$1,439,530","13,868","37,142","$5,105,667"
2013,March,3,34,Orleans,"3,178","6,217","$780,864",985,"1,394","$228,993","2,193","4,823","$551,871"
2013,March,3,35,Oswego,"9,619","20,934","$2,710,129","2,565","4,064","$639,507","7,054","16,870","$2,070,622"
2013,March,3,36,Otsego,"3,317","6,472","$822,067",829,942,"$157,568","2,488","5,530","$664,499"
2013,March,3,37,Putnam,"1,677","2,660","$380,604",526,579,"$97,883","1,151","2,081","$282,721"
2013,March,3,38,Rensselaer,"9,288","18,864","$2,498,598","3,159","5,264","$809,188","6,129","13,600","$1,689,410"
2013,March,3,39,Rockland,"16,767","45,844","$6,342,695","3,895","5,564","$888,552","12,872","40,280","$5,454,143"
2013,March,3,40,St. Lawrence,"8,583","17,248","$2,179,326","2,722","3,741","$585,950","5,861","13,507","$1,593,376"
2013,March,3,41,Saratoga,"9,107","16,681","$2,149,634","1,831","1,972","$334,793","7,276","14,709","$1,814,841"
2013,March,3,42,Schenectady,"12,579","24,562","$3,399,805","4,003","5,836","$933,244","8,576","18,726","$2,466,561"
2013,March,3,43,Schoharie,"2,039","3,965","$508,824",502,609,"$99,664","1,537","3,356","$409,160"
2013,March,3,44,Schuyler,"1,324","2,720","$332,398",345,513,"$81,638",979,"2,207","$250,760"
2013,March,3,45,Seneca,"1,804","3,556","$464,291",491,636,"$102,057","1,313","2,920","$362,234"
2013,March,3,46,Steuben,"6,362","13,226","$1,621,201","1,931","2,680","$421,782","4,431","10,546","$1,199,419"
2013,March,3,47,Suffolk,"66,787","117,606","$17,198,834","19,894","27,675","$4,447,281","46,893","89,931","$12,751,553"
2013,March,3,48,Sullivan,"6,777","13,783","$1,908,558","2,150","3,085","$497,838","4,627","10,698","$1,410,720"
2013,March,3,49,Tioga,"3,123","6,575","$804,907",711,910,"$147,162","2,412","5,665","$657,745"
2013,March,3,50,Tompkins,"5,265","9,431","$1,279,641","1,618","2,183","$359,181","3,647","7,248","$920,460"
2013,March,3,51,Ulster,"11,970","21,506","$2,994,490","4,047","5,748","$933,652","7,923","15,758","$2,060,838"
2013,March,3,52,Warren,"4,063","7,609","$984,059","1,076","1,199","$201,369","2,987","6,410","$782,690"
2013,March,3,53,Washington,"4,002","7,998","$1,045,927",899,"1,049","$177,007","3,103","6,949","$868,920"
2013,March,3,54,Wayne,"5,720","10,965","$1,376,063","1,544","1,902","$310,872","4,176","9,063","$1,065,191"
2013,March,3,55,Westchester,"44,646","80,609","$11,577,942","14,461","20,497","$3,145,022","30,185","60,112","$8,432,920"
2013,March,3,56,Wyoming,"1,817","3,497","$427,223",490,611,"$98,469","1,327","2,886","$328,754"
2013,March,3,57,Yates,"1,428","2,863","$340,414",330,390,"$64,861","1,098","2,473","$275,553"
2013,March,3,66,New York City,"1,035,828","1,872,945","$288,614,809","451,028","687,047","$111,453,405","584,800","1,185,898","$177,161,404"
2013,April,4,1,Albany,"19,429","36,744","$5,000,624","6,196","9,129","$1,450,037","13,233","27,615","$3,550,587"
2013,April,4,2,Allegany,"3,521","6,923","$850,968","1,201","1,631","$256,686","2,320","5,292","$594,282"
2013,April,4,3,Broome,"16,683","30,940","$4,171,997","6,141","9,178","$1,518,265","10,542","21,762","$2,653,732"
2013,April,4,4,Cattaraugus,"6,102","12,165","$1,492,348","1,597","1,879","$305,150","4,505","10,286","$1,187,198"
2013,April,4,5,Cayuga,"5,401","10,807","$1,392,568","1,374","1,921","$309,361","4,027","8,886","$1,083,207"
2013,April,4,6,Chautauqua,"13,400","26,665","$3,555,698","4,239","6,965","$1,092,573","9,161","19,700","$2,463,125"
2013,April,4,7,Chemung,"7,920","16,021","$2,144,757","2,078","2,591","$423,173","5,842","13,430","$1,721,584"
2013,April,4,8,Chenango,"4,149","8,207","$1,042,893",987,"1,242","$196,061","3,162","6,965","$846,832"
2013,April,4,9,Clinton,"6,911","12,321","$1,594,402","2,161","2,628","$418,432","4,750","9,693","$1,175,970"
2013,April,4,10,Columbia,"3,713","6,468","$901,743","1,241","1,639","$278,073","2,472","4,829","$623,670"
2013,April,4,11,Cortland,"3,859","7,391","$929,629","1,035","1,395","$227,103","2,824","5,996","$702,526"
2013,April,4,12,Delaware,"3,175","6,375","$814,834",838,969,"$154,888","2,337","5,406","$659,946"
2013,April,4,13,Dutchess,"13,618","24,858","$3,520,098","3,664","4,652","$778,741","9,954","20,206","$2,741,357"
2013,April,4,14,Erie,"82,518","155,506","$20,890,203","25,550","38,992","$6,171,679","56,968","116,514","$14,718,524"
2013,April,4,15,Essex,"2,140","3,950","$515,429",680,753,"$122,319","1,460","3,197","$393,110"
2013,April,4,16,Franklin,"4,034","7,474","$1,004,632","1,398","1,814","$294,460","2,636","5,660","$710,172"
2013,April,4,17,Fulton,"5,013","9,552","$1,253,695","1,303","1,495","$255,370","3,710","8,057","$998,325"
2013,April,4,18,Genesee,"3,242","6,250","$797,180",849,"1,054","$172,555","2,393","5,196","$624,625"
2013,April,4,19,Greene,"3,473","6,321","$864,611","1,182","1,701","$276,664","2,291","4,620","$587,947"
2013,April,4,20,Hamilton,245,433,"$57,811",42,52,"$8,741",203,381,"$49,070"
2013,April,4,21,Herkimer,"5,479","10,702","$1,344,858","1,246","1,623","$270,664","4,233","9,079","$1,074,194"
2013,April,4,22,Jefferson,"8,276","16,189","$2,061,876","2,150","2,592","$421,463","6,126","13,597","$1,640,413"
2013,April,4,23,Lewis,"1,881","3,759","$434,936",396,453,"$67,444","1,485","3,306","$367,492"
2013,April,4,24,Livingston,"3,826","7,290","$955,841","1,167","1,701","$278,394","2,659","5,589","$677,447"
2013,April,4,25,Madison,"4,547","9,333","$1,200,421",981,"1,240","$203,085","3,566","8,093","$997,336"
2013,April,4,26,Monroe,"62,401","117,598","$16,022,117","25,675","40,084","$6,358,177","36,726","77,514","$9,663,940"
2013,April,4,27,Montgomery,"4,692","9,966","$1,313,254","1,347","2,016","$327,566","3,345","7,950","$985,688"
2013,April,4,28,Nassau,"40,982","68,736","$9,857,067","16,174","22,600","$3,656,904","24,808","46,136","$6,200,163"
2013,April,4,29,Niagara,"17,031","31,375","$4,226,380","5,641","8,226","$1,338,038","11,390","23,149","$2,888,342"
2013,April,4,30,Oneida,"20,262","41,524","$5,413,926","7,090","11,839","$1,829,633","13,172","29,685","$3,584,293"
2013,April,4,31,Onondaga,"37,703","74,201","$9,849,140","11,903","18,988","$2,965,820","25,800","55,213","$6,883,320"
2013,April,4,32,Ontario,"5,633","10,453","$1,353,968","1,570","2,077","$349,983","4,063","8,376","$1,003,985"
2013,April,4,33,Orange,"19,856","46,542","$6,429,798","5,961","9,279","$1,428,227","13,895","37,263","$5,001,571"
2013,April,4,34,Orleans,"3,154","6,181","$780,572",988,"1,437","$235,519","2,166","4,744","$545,053"
2013,April,4,35,Oswego,"9,539","20,732","$2,631,446","2,615","4,147","$654,394","6,924","16,585","$1,977,052"
2013,April,4,36,Otsego,"3,295","6,424","$799,313",838,951,"$156,860","2,457","5,473","$642,453"
2013,April,4,37,Putnam,"1,701","2,704","$371,841",532,586,"$95,579","1,169","2,118","$276,262"
2013,April,4,38,Rensselaer,"9,374","19,125","$2,537,246","3,214","5,425","$834,722","6,160","13,700","$1,702,524"
2013,April,4,39,Rockland,"16,826","45,964","$6,310,303","3,951","5,593","$892,593","12,875","40,371","$5,417,710"
2013,April,4,40,St. Lawrence,"8,514","16,997","$2,149,088","2,754","3,780","$591,422","5,760","13,217","$1,557,666"
2013,April,4,41,Saratoga,"9,067","16,616","$2,141,767","1,822","1,958","$333,913","7,245","14,658","$1,807,854"
2013,April,4,42,Schenectady,"12,665","24,658","$3,453,885","4,053","5,895","$949,388","8,612","18,763","$2,504,497"
2013,April,4,43,Schoharie,"2,021","3,905","$495,013",502,618,"$100,674","1,519","3,287","$394,339"
2013,April,4,44,Schuyler,"1,314","2,666","$325,516",354,518,"$83,157",960,"2,148","$242,359"
2013,April,4,45,Seneca,"1,792","3,499","$453,835",491,632,"$99,760","1,301","2,867","$354,075"
2013,April,4,46,Steuben,"6,365","13,143","$1,606,196","1,962","2,731","$429,087","4,403","10,412","$1,177,109"
2013,April,4,47,Suffolk,"67,105","118,170","$17,112,088","19,814","27,494","$4,404,488","47,291","90,676","$12,707,600"
2013,April,4,48,Sullivan,"6,721","13,642","$1,878,798","2,133","3,012","$486,755","4,588","10,630","$1,392,043"
2013,April,4,49,Tioga,"3,106","6,535","$795,072",725,936,"$151,029","2,381","5,599","$644,043"
2013,April,4,50,Tompkins,"5,287","9,471","$1,290,981","1,644","2,234","$366,429","3,643","7,237","$924,552"
2013,April,4,51,Ulster,"11,953","21,452","$2,971,334","4,027","5,687","$919,399","7,926","15,765","$2,051,935"
2013,April,4,52,Warren,"4,051","7,583","$974,782","1,081","1,219","$204,518","2,970","6,364","$770,264"
2013,April,4,53,Washington,"4,019","8,004","$1,030,416",907,"1,077","$181,137","3,112","6,927","$849,279"
2013,April,4,54,Wayne,"5,735","10,951","$1,371,467","1,570","1,941","$315,393","4,165","9,010","$1,056,074"
2013,April,4,55,Westchester,"44,610","80,630","$11,568,450","14,411","20,421","$3,141,737","30,199","60,209","$8,426,713"
2013,April,4,56,Wyoming,"1,815","3,501","$423,918",479,593,"$95,762","1,336","2,908","$328,156"
2013,April,4,57,Yates,"1,400","2,787","$329,312",321,365,"$60,482","1,079","2,422","$268,830"
2013,April,4,66,New York City,"1,036,798","1,872,839","$288,151,913","449,944","685,342","$111,027,850","586,854","1,187,497","$177,124,063"
2013,May,5,1,Albany,"19,563","36,972","$5,039,940","6,217","9,184","$1,464,803","13,346","27,788","$3,575,137"
2013,May,5,2,Allegany,"3,525","6,923","$849,814","1,188","1,604","$252,512","2,337","5,319","$597,302"
2013,May,5,3,Broome,"16,724","31,004","$4,179,998","6,161","9,148","$1,511,531","10,563","21,856","$2,668,467"
2013,May,5,4,Cattaraugus,"6,156","12,238","$1,505,270","1,582","1,845","$303,428","4,574","10,393","$1,201,842"
2013,May,5,5,Cayuga,"5,399","10,771","$1,396,588","1,374","1,944","$310,907","4,025","8,827","$1,085,681"
2013,May,5,6,Chautauqua,"13,323","26,511","$3,520,756","4,193","6,856","$1,072,292","9,130","19,655","$2,448,464"
2013,May,5,7,Chemung,"7,966","16,056","$2,157,950","2,091","2,617","$426,987","5,875","13,439","$1,730,963"
2013,May,5,8,Chenango,"4,107","8,126","$1,025,607",980,"1,224","$194,116","3,127","6,902","$831,491"
2013,May,5,9,Clinton,"6,898","12,280","$1,584,947","2,159","2,620","$416,308","4,739","9,660","$1,168,639"
2013,May,5,10,Columbia,"3,664","6,367","$871,808","1,226","1,612","$268,554","2,438","4,755","$603,254"
2013,May,5,11,Cortland,"3,840","7,340","$935,808","1,021","1,372","$222,282","2,819","5,968","$713,526"
2013,May,5,12,Delaware,"3,188","6,432","$819,131",836,971,"$154,614","2,352","5,461","$664,517"
2013,May,5,13,Dutchess,"13,648","24,943","$3,513,921","3,634","4,581","$768,438","10,014","20,362","$2,745,483"
2013,May,5,14,Erie,"82,701","155,799","$20,974,138","25,577","39,016","$6,194,003","57,124","116,783","$14,780,135"
2013,May,5,15,Essex,"2,145","3,930","$512,151",688,764,"$124,009","1,457","3,166","$388,142"
2013,May,5,16,Franklin,"4,062","7,548","$1,023,875","1,399","1,806","$294,407","2,663","5,742","$729,468"
2013,May,5,17,Fulton,"5,065","9,697","$1,275,409","1,304","1,515","$259,896","3,761","8,182","$1,015,513"
2013,May,5,18,Genesee,"3,246","6,225","$789,829",856,"1,062","$175,732","2,390","5,163","$614,097"
2013,May,5,19,Greene,"3,504","6,398","$884,195","1,164","1,669","$271,429","2,340","4,729","$612,766"
2013,May,5,20,Hamilton,243,436,"$58,234",40,50,"$8,379",203,386,"$49,855"
2013,May,5,21,Herkimer,"5,458","10,661","$1,344,398","1,226","1,582","$263,581","4,232","9,079","$1,080,817"
2013,May,5,22,Jefferson,"8,285","16,150","$2,072,180","2,141","2,606","$426,644","6,144","13,544","$1,645,536"
2013,May,5,23,Lewis,"1,871","3,749","$433,206",389,449,"$66,683","1,482","3,300","$366,523"
2013,May,5,24,Livingston,"3,828","7,292","$957,128","1,181","1,743","$285,059","2,647","5,549","$672,069"
2013,May,5,25,Madison,"4,575","9,375","$1,214,209",981,"1,232","$202,490","3,594","8,143","$1,011,719"
2013,May,5,26,Monroe,"62,833","118,215","$16,091,887","25,710","40,199","$6,375,387","37,123","78,016","$9,716,500"
2013,May,5,27,Montgomery,"4,699","9,936","$1,307,222","1,335","2,002","$325,118","3,364","7,934","$982,104"
2013,May,5,28,Nassau,"40,976","68,569","$9,825,826","16,086","22,412","$3,613,735","24,890","46,157","$6,212,091"
2013,May,5,29,Niagara,"17,069","31,417","$4,231,924","5,598","8,175","$1,323,265","11,471","23,242","$2,908,659"
2013,May,5,30,Oneida,"20,425","41,705","$5,467,866","7,115","11,934","$1,845,527","13,310","29,771","$3,622,339"
2013,May,5,31,Onondaga,"37,994","74,696","$9,953,497","11,892","18,898","$2,963,186","26,102","55,798","$6,990,311"
2013,May,5,32,Ontario,"5,589","10,356","$1,341,841","1,561","2,077","$346,994","4,028","8,279","$994,847"
2013,May,5,33,Orange,"20,224","47,389","$6,544,282","5,941","9,251","$1,418,271","14,283","38,138","$5,126,011"
2013,May,5,34,Orleans,"3,163","6,134","$775,597",967,"1,382","$228,339","2,196","4,752","$547,258"
2013,May,5,35,Oswego,"9,559","20,718","$2,671,344","2,604","4,113","$653,478","6,955","16,605","$2,017,866"
2013,May,5,36,Otsego,"3,295","6,383","$794,903",835,938,"$156,596","2,460","5,445","$638,307"
2013,May,5,37,Putnam,"1,719","2,721","$377,600",539,590,"$96,178","1,180","2,131","$281,422"
2013,May,5,38,Rensselaer,"9,367","19,042","$2,520,015","3,204","5,375","$825,449","6,163","13,667","$1,694,566"
2013,May,5,39,Rockland,"16,953","46,178","$6,347,418","3,960","5,561","$890,071","12,993","40,617","$5,457,347"
2013,May,5,40,St. Lawrence,"8,509","17,009","$2,153,057","2,730","3,752","$589,253","5,779","13,257","$1,563,804"
2013,May,5,41,Saratoga,"9,074","16,589","$2,138,243","1,819","1,946","$328,718","7,255","14,643","$1,809,525"
2013,May,5,42,Schenectady,"12,853","24,928","$3,487,336","4,097","5,904","$960,802","8,756","19,024","$2,526,534"
2013,May,5,43,Schoharie,"2,021","3,903","$499,461",516,639,"$104,230","1,505","3,264","$395,231"
2013,May,5,44,Schuyler,"1,304","2,634","$321,779",343,508,"$80,331",961,"2,126","$241,448"
2013,May,5,45,Seneca,"1,830","3,578","$468,725",505,662,"$104,326","1,325","2,916","$364,399"
2013,May,5,46,Steuben,"6,306","12,922","$1,583,146","1,967","2,767","$431,650","4,339","10,155","$1,151,496"
2013,May,5,47,Suffolk,"67,330","118,459","$17,120,865","19,819","27,518","$4,407,581","47,511","90,941","$12,713,284"
2013,May,5,48,Sullivan,"6,795","13,813","$1,901,998","2,129","3,006","$482,723","4,666","10,807","$1,419,275"
2013,May,5,49,Tioga,"3,086","6,512","$787,736",713,914,"$147,797","2,373","5,598","$639,939"
2013,May,5,50,Tompkins,"5,302","9,518","$1,296,235","1,653","2,235","$367,992","3,649","7,283","$928,243"
2013,May,5,51,Ulster,"12,116","21,684","$3,022,725","4,040","5,688","$921,860","8,076","15,996","$2,100,865"
2013,May,5,52,Warren,"4,069","7,589","$980,593","1,075","1,199","$201,631","2,994","6,390","$778,962"
2013,May,5,53,Washington,"4,011","7,952","$1,015,280",897,"1,053","$175,938","3,114","6,899","$839,342"
2013,May,5,54,Wayne,"5,730","10,990","$1,380,270","1,555","1,905","$312,109","4,175","9,085","$1,068,161"
2013,May,5,55,Westchester,"44,928","81,078","$11,665,093","14,408","20,360","$3,122,898","30,520","60,718","$8,542,195"
2013,May,5,56,Wyoming,"1,815","3,506","$423,371",489,610,"$98,083","1,326","2,896","$325,288"
2013,May,5,57,Yates,"1,405","2,806","$332,312",320,363,"$60,201","1,085","2,443","$272,111"
2013,May,5,66,New York City,"1,034,896","1,871,135","$288,232,507","452,587","688,808","$111,839,576","582,309","1,182,327","$176,392,931"
2013,June,6,1,Albany,"19,579","36,984","$5,025,008","6,184","9,096","$1,444,522","13,395","27,888","$3,580,486"
2013,June,6,2,Allegany,"3,537","6,912","$849,520","1,178","1,569","$247,977","2,359","5,343","$601,543"
2013,June,6,3,Broome,"16,694","30,969","$4,192,193","6,150","9,138","$1,509,318","10,544","21,831","$2,682,875"
2013,June,6,4,Cattaraugus,"6,120","12,139","$1,502,965","1,583","1,863","$305,103","4,537","10,276","$1,197,862"
2013,June,6,5,Cayuga,"5,390","10,763","$1,392,799","1,363","1,915","$305,285","4,027","8,848","$1,087,514"
2013,June,6,6,Chautauqua,"13,316","26,511","$3,524,478","4,156","6,814","$1,064,824","9,160","19,697","$2,459,654"
2013,June,6,7,Chemung,"7,990","16,021","$2,163,070","2,094","2,616","$428,105","5,896","13,405","$1,734,965"
2013,June,6,8,Chenango,"4,080","8,073","$1,019,445",960,"1,194","$189,750","3,120","6,879","$829,695"
2013,June,6,9,Clinton,"6,941","12,333","$1,588,822","2,159","2,618","$413,512","4,782","9,715","$1,175,310"
2013,June,6,10,Columbia,"3,621","6,324","$860,377","1,210","1,594","$264,211","2,411","4,730","$596,166"
2013,June,6,11,Cortland,"3,845","7,350","$931,842","1,027","1,372","$222,754","2,818","5,978","$709,088"
2013,June,6,12,Delaware,"3,145","6,315","$808,085",825,967,"$153,664","2,320","5,348","$654,421"
2013,June,6,13,Dutchess,"13,661","24,916","$3,493,447","3,597","4,537","$756,632","10,064","20,379","$2,736,815"
2013,June,6,14,Erie,"82,731","155,941","$21,024,272","25,715","39,359","$6,237,966","57,016","116,582","$14,786,306"
2013,June,6,15,Essex,"2,130","3,910","$509,744",693,767,"$123,606","1,437","3,143","$386,138"
2013,June,6,16,Franklin,"4,051","7,501","$1,009,179","1,392","1,782","$288,774","2,659","5,719","$720,405"
2013,June,6,17,Fulton,"5,026","9,592","$1,257,622","1,293","1,459","$250,104","3,733","8,133","$1,007,518"
2013,June,6,18,Genesee,"3,246","6,207","$786,746",852,"1,068","$176,044","2,394","5,139","$610,702"
2013,June,6,19,Greene,"3,499","6,391","$878,414","1,166","1,668","$270,034","2,333","4,723","$608,380"
2013,June,6,20,Hamilton,249,449,"$60,875",40,50,"$8,332",209,399,"$52,543"
2013,June,6,21,Herkimer,"5,414","10,578","$1,327,159","1,215","1,566","$261,016","4,199","9,012","$1,066,143"
2013,June,6,22,Jefferson,"8,249","16,053","$2,062,739","2,165","2,622","$430,440","6,084","13,431","$1,632,299"
2013,June,6,23,Lewis,"1,850","3,682","$428,842",390,442,"$66,585","1,460","3,240","$362,257"
2013,June,6,24,Livingston,"3,857","7,342","$965,189","1,187","1,763","$289,011","2,670","5,579","$676,178"
2013,June,6,25,Madison,"4,577","9,355","$1,207,205",990,"1,236","$203,179","3,587","8,119","$1,004,026"
2013,June,6,26,Monroe,"63,210","118,928","$16,196,402","25,781","40,459","$6,421,025","37,429","78,469","$9,775,377"
